Compose([
  RemoveFreeColumns([30, 108, 444, 943, 1264]),
  RemoveDuplicatedEdges(),
  RemoveIsolatedNodes(),
  NormalizeFeatures()
])
(2480, 1385)
# Run(63):
	cv_params={'layer': [2], 'hidden': [32, 64, 128], 'net': [<class 'models.GCNConv'>, <class 'models.GraphSAGE'>, <class 'models.GIN'>], 'lr': [0.001, 0.0031622776601683794, 0.01], 'epoch': [150, 250, 500]},
	lr_decay=0.9,
	decay_steps=50,
	weight_decay=0.0005,
	n_folds=15,

# Evaluating model(0): {'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GCNConv'>}
{'fold': 0, 'epoch': 50, 'train_loss': 1.9214060306549072, 'val_loss': 1.917612910270691, 'test_acc': 0.29411765933036804}
{'fold': 12, 'epoch': 150, 'train_loss': 1.452594518661499, 'val_loss': 1.4959640502929688, 'test_acc': 0.42424243688583374}
{'fold': 13, 'epoch': 50, 'train_loss': 1.908937931060791, 'val_loss': 1.900897741317749, 'test_acc': 0.3333333432674408}
{'fold': 13, 'epoch': 100, 'train_loss': 1.7977755069732666, 'val_loss': 1.744509220123291, 'test_acc': 0.3030303120613098}
{'fold': 13, 'epoch': 150, 'train_loss': 1.5240278244018555, 'val_loss': 1.4744000434875488, 'test_acc': 0.42424243688583374}
{'fold': 14, 'epoch': 50, 'train_loss': 1.8733816146850586, 'val_loss': 1.8631880283355713, 'test_acc': 0.3030303120613098}
{'fold': 14, 'epoch': 100, 'train_loss': 1.765313744544983, 'val_loss': 1.7600312232971191, 'test_acc': 0.3030303120613098}
{'fold': 14, 'epoch': 150, 'train_loss': 1.4313833713531494, 'val_loss': 1.4395424127578735, 'test_acc': 0.42424243688583374}
Val Loss: 1.4977, Test Accuracy: 0.385 +/- 0.060, Duration: 7.088
Model(0) results: loss=1.498, accuracy=0.385, std=0.060, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GCNConv'>}
Best Model(0) results: loss=1.498, accuracy=0.385, std=0.060, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GCNConv'>}

# Evaluating model(1): {'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GraphSAGE'>}
{'fold': 0, 'epoch': 50, 'train_loss': 1.8174853324890137, 'val_loss': 1.8149334192276, 'test_acc': 0.29411765933036804}
{'fold': 0, 'epoch': 100, 'train_loss': 1.4361075162887573, 'val_loss': 1.4632219076156616, 'test_acc': 0.3235294222831726}
{'fold': 0, 'epoch': 150, 'train_loss': 1.107475996017456, 'val_loss': 1.2471755743026733, 'test_acc': 0.4117647111415863}
{'fold': 1, 'epoch': 50, 'train_loss': 1.8236377239227295, 'val_loss': 1.8318876028060913, 'test_acc': 0.3030303120613098}
{'fold': 1, 'epoch': 100, 'train_loss': 1.446231484413147, 'val_loss': 1.564892292022705, 'test_acc': 0.5151515007019043}
{'fold': 1, 'epoch': 150, 'train_loss': 0.9469230771064758, 'val_loss': 1.361374855041504, 'test_acc': 0.6969696879386902}
{'fold': 2, 'epoch': 50, 'train_loss': 1.7993597984313965, 'val_loss': 1.809836983680725, 'test_acc': 0.3030303120613098}
{'fold': 2, 'epoch': 100, 'train_loss': 1.4195258617401123, 'val_loss': 1.5350735187530518, 'test_acc': 0.42424243688583374}
{'fold': 2, 'epoch': 150, 'train_loss': 1.176001787185669, 'val_loss': 1.4499870538711548, 'test_acc': 0.5151515007019043}
{'fold': 3, 'epoch': 50, 'train_loss': 1.857137680053711, 'val_loss': 1.8513983488082886, 'test_acc': 0.3030303120613098}
{'fold': 3, 'epoch': 100, 'train_loss': 1.5874114036560059, 'val_loss': 1.6000235080718994, 'test_acc': 0.3030303120613098}
{'fold': 3, 'epoch': 150, 'train_loss': 1.3014532327651978, 'val_loss': 1.4764001369476318, 'test_acc': 0.42424243688583374}
{'fold': 4, 'epoch': 50, 'train_loss': 1.8606189489364624, 'val_loss': 1.8616911172866821, 'test_acc': 0.39393940567970276}
{'fold': 4, 'epoch': 100, 'train_loss': 1.4594560861587524, 'val_loss': 1.5288918018341064, 'test_acc': 0.39393940567970276}
{'fold': 4, 'epoch': 150, 'train_loss': 1.0241434574127197, 'val_loss': 1.2183082103729248, 'test_acc': 0.6060606241226196}
{'fold': 5, 'epoch': 50, 'train_loss': 1.8255668878555298, 'val_loss': 1.8087551593780518, 'test_acc': 0.27272728085517883}
{'fold': 5, 'epoch': 100, 'train_loss': 1.4253515005111694, 'val_loss': 1.514762282371521, 'test_acc': 0.39393940567970276}
{'fold': 5, 'epoch': 150, 'train_loss': 1.0484970808029175, 'val_loss': 1.369399905204773, 'test_acc': 0.4848484992980957}
{'fold': 6, 'epoch': 50, 'train_loss': 1.815920114517212, 'val_loss': 1.833062767982483, 'test_acc': 0.27272728085517883}
{'fold': 6, 'epoch': 100, 'train_loss': 1.4109573364257812, 'val_loss': 1.5789767503738403, 'test_acc': 0.4545454680919647}
{'fold': 6, 'epoch': 150, 'train_loss': 1.017102837562561, 'val_loss': 1.4709690809249878, 'test_acc': 0.5757575631141663}
{'fold': 7, 'epoch': 50, 'train_loss': 1.8538177013397217, 'val_loss': 1.870502233505249, 'test_acc': 0.27272728085517883}
{'fold': 7, 'epoch': 100, 'train_loss': 1.468674659729004, 'val_loss': 1.473214864730835, 'test_acc': 0.4545454680919647}
{'fold': 7, 'epoch': 150, 'train_loss': 0.963231086730957, 'val_loss': 1.039074420928955, 'test_acc': 0.5151515007019043}
{'fold': 8, 'epoch': 50, 'train_loss': 1.8274074792861938, 'val_loss': 1.8302539587020874, 'test_acc': 0.27272728085517883}
{'fold': 8, 'epoch': 100, 'train_loss': 1.4733232259750366, 'val_loss': 1.5793437957763672, 'test_acc': 0.42424243688583374}
{'fold': 8, 'epoch': 150, 'train_loss': 1.2396985292434692, 'val_loss': 1.492080807685852, 'test_acc': 0.4545454680919647}
{'fold': 9, 'epoch': 50, 'train_loss': 1.8417232036590576, 'val_loss': 1.8544543981552124, 'test_acc': 0.27272728085517883}
{'fold': 9, 'epoch': 100, 'train_loss': 1.534888744354248, 'val_loss': 1.5219022035598755, 'test_acc': 0.3030303120613098}
{'fold': 9, 'epoch': 150, 'train_loss': 1.0977376699447632, 'val_loss': 1.0870016813278198, 'test_acc': 0.6060606241226196}
{'fold': 10, 'epoch': 50, 'train_loss': 1.8651143312454224, 'val_loss': 1.8789927959442139, 'test_acc': 0.42424243688583374}
{'fold': 10, 'epoch': 100, 'train_loss': 1.3859007358551025, 'val_loss': 1.4464064836502075, 'test_acc': 0.42424243688583374}
{'fold': 10, 'epoch': 150, 'train_loss': 1.059894323348999, 'val_loss': 1.204088807106018, 'test_acc': 0.42424243688583374}
{'fold': 11, 'epoch': 50, 'train_loss': 1.89149010181427, 'val_loss': 1.895418405532837, 'test_acc': 0.3030303120613098}
{'fold': 11, 'epoch': 100, 'train_loss': 1.5562068223953247, 'val_loss': 1.5920095443725586, 'test_acc': 0.39393940567970276}
{'fold': 11, 'epoch': 150, 'train_loss': 1.107090950012207, 'val_loss': 1.18681001663208, 'test_acc': 0.6060606241226196}
{'fold': 12, 'epoch': 50, 'train_loss': 1.8460984230041504, 'val_loss': 1.8186453580856323, 'test_acc': 0.3030303120613098}
{'fold': 12, 'epoch': 100, 'train_loss': 1.4852244853973389, 'val_loss': 1.536669135093689, 'test_acc': 0.3636363744735718}
{'fold': 12, 'epoch': 150, 'train_loss': 1.1525710821151733, 'val_loss': 1.3983691930770874, 'test_acc': 0.5151515007019043}
{'fold': 13, 'epoch': 50, 'train_loss': 1.873775839805603, 'val_loss': 1.8672606945037842, 'test_acc': 0.3030303120613098}
{'fold': 13, 'epoch': 100, 'train_loss': 1.5549485683441162, 'val_loss': 1.5366506576538086, 'test_acc': 0.3636363744735718}
{'fold': 13, 'epoch': 150, 'train_loss': 1.2469826936721802, 'val_loss': 1.3437598943710327, 'test_acc': 0.4545454680919647}
{'fold': 14, 'epoch': 50, 'train_loss': 1.8922094106674194, 'val_loss': 1.878432035446167, 'test_acc': 0.3030303120613098}
{'fold': 14, 'epoch': 100, 'train_loss': 1.5383638143539429, 'val_loss': 1.5505540370941162, 'test_acc': 0.39393940567970276}
{'fold': 14, 'epoch': 150, 'train_loss': 1.1685261726379395, 'val_loss': 1.2642078399658203, 'test_acc': 0.5151515007019043}
Val Loss: 1.3073, Test Accuracy: 0.520 +/- 0.083, Duration: 13.031
Model(1) results: loss=1.307, accuracy=0.520, std=0.083, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GraphSAGE'>}
Best Model(1) results: loss=1.307, accuracy=0.520, std=0.083, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GraphSAGE'>}

# Evaluating model(2): {'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GIN'>}
{'fold': 0, 'epoch': 50, 'train_loss': 0.7013708353042603, 'val_loss': 1.823812484741211, 'test_acc': 0.2647058963775635}
{'fold': 0, 'epoch': 100, 'train_loss': 0.1470625400543213, 'val_loss': 1.390692949295044, 'test_acc': 0.47058823704719543}
{'fold': 0, 'epoch': 150, 'train_loss': 0.06127554550766945, 'val_loss': 1.3785996437072754, 'test_acc': 0.38235294818878174}
{'fold': 1, 'epoch': 50, 'train_loss': 0.775613009929657, 'val_loss': 1.752271294593811, 'test_acc': 0.4545454680919647}
{'fold': 1, 'epoch': 100, 'train_loss': 0.17602020502090454, 'val_loss': 1.519478440284729, 'test_acc': 0.7575757503509521}
{'fold': 1, 'epoch': 150, 'train_loss': 0.07993680983781815, 'val_loss': 1.7167975902557373, 'test_acc': 0.7272727489471436}
{'fold': 2, 'epoch': 50, 'train_loss': 0.5766151547431946, 'val_loss': 2.422239303588867, 'test_acc': 0.1818181872367859}
{'fold': 2, 'epoch': 100, 'train_loss': 0.13279514014720917, 'val_loss': 0.9833189249038696, 'test_acc': 0.5151515007019043}
{'fold': 2, 'epoch': 150, 'train_loss': 0.10205847024917603, 'val_loss': 1.2921407222747803, 'test_acc': 0.5454545617103577}
{'fold': 3, 'epoch': 50, 'train_loss': 0.6339796781539917, 'val_loss': 2.2781407833099365, 'test_acc': 0.24242424964904785}
{'fold': 3, 'epoch': 100, 'train_loss': 0.16751238703727722, 'val_loss': 1.5076055526733398, 'test_acc': 0.42424243688583374}
{'fold': 3, 'epoch': 150, 'train_loss': 0.07802668958902359, 'val_loss': 1.468099594116211, 'test_acc': 0.4545454680919647}
{'fold': 4, 'epoch': 50, 'train_loss': 0.6004431247711182, 'val_loss': 1.664333462715149, 'test_acc': 0.4545454680919647}
{'fold': 4, 'epoch': 100, 'train_loss': 0.152414932847023, 'val_loss': 1.1631027460098267, 'test_acc': 0.6363636255264282}
{'fold': 4, 'epoch': 150, 'train_loss': 0.08865058422088623, 'val_loss': 1.2490912675857544, 'test_acc': 0.6666666865348816}
{'fold': 5, 'epoch': 50, 'train_loss': 0.6387381553649902, 'val_loss': 1.7063422203063965, 'test_acc': 0.27272728085517883}
{'fold': 5, 'epoch': 100, 'train_loss': 0.16161231696605682, 'val_loss': 1.2109532356262207, 'test_acc': 0.42424243688583374}
{'fold': 5, 'epoch': 150, 'train_loss': 0.08634109795093536, 'val_loss': 1.1690512895584106, 'test_acc': 0.42424243688583374}
{'fold': 6, 'epoch': 50, 'train_loss': 0.6155001521110535, 'val_loss': 1.9480153322219849, 'test_acc': 0.21212121844291687}
{'fold': 6, 'epoch': 100, 'train_loss': 0.1860482543706894, 'val_loss': 1.554459571838379, 'test_acc': 0.5454545617103577}
{'fold': 6, 'epoch': 150, 'train_loss': 0.09469421207904816, 'val_loss': 1.480448603630066, 'test_acc': 0.5454545617103577}
{'fold': 7, 'epoch': 50, 'train_loss': 0.6708312034606934, 'val_loss': 1.7318528890609741, 'test_acc': 0.42424243688583374}
{'fold': 7, 'epoch': 100, 'train_loss': 0.19363245368003845, 'val_loss': 1.1856930255889893, 'test_acc': 0.6666666865348816}
{'fold': 7, 'epoch': 150, 'train_loss': 0.08556719124317169, 'val_loss': 1.2092485427856445, 'test_acc': 0.5151515007019043}
{'fold': 8, 'epoch': 50, 'train_loss': 0.7412500977516174, 'val_loss': 1.735742211341858, 'test_acc': 0.4848484992980957}
{'fold': 8, 'epoch': 100, 'train_loss': 0.19160637259483337, 'val_loss': 1.3626493215560913, 'test_acc': 0.6666666865348816}
{'fold': 8, 'epoch': 150, 'train_loss': 0.09769254922866821, 'val_loss': 1.6689866781234741, 'test_acc': 0.4848484992980957}
{'fold': 9, 'epoch': 50, 'train_loss': 0.7001156806945801, 'val_loss': 1.7280815839767456, 'test_acc': 0.1818181872367859}
{'fold': 9, 'epoch': 100, 'train_loss': 0.21467021107673645, 'val_loss': 1.0231014490127563, 'test_acc': 0.5757575631141663}
{'fold': 9, 'epoch': 150, 'train_loss': 0.09815215319395065, 'val_loss': 1.2616089582443237, 'test_acc': 0.4848484992980957}
{'fold': 10, 'epoch': 50, 'train_loss': 0.6415555477142334, 'val_loss': 1.807352900505066, 'test_acc': 0.3636363744735718}
{'fold': 10, 'epoch': 100, 'train_loss': 0.16357555985450745, 'val_loss': 1.4769903421401978, 'test_acc': 0.39393940567970276}
{'fold': 10, 'epoch': 150, 'train_loss': 0.08666805177927017, 'val_loss': 1.401033878326416, 'test_acc': 0.42424243688583374}
{'fold': 11, 'epoch': 50, 'train_loss': 0.6429502964019775, 'val_loss': 1.7502671480178833, 'test_acc': 0.5151515007019043}
{'fold': 11, 'epoch': 100, 'train_loss': 0.17954276502132416, 'val_loss': 1.4420108795166016, 'test_acc': 0.4848484992980957}
{'fold': 11, 'epoch': 150, 'train_loss': 0.08125793933868408, 'val_loss': 1.4685375690460205, 'test_acc': 0.4545454680919647}
{'fold': 12, 'epoch': 50, 'train_loss': 0.5542462468147278, 'val_loss': 1.7263001203536987, 'test_acc': 0.27272728085517883}
{'fold': 12, 'epoch': 100, 'train_loss': 0.11087589710950851, 'val_loss': 1.5841684341430664, 'test_acc': 0.5757575631141663}
{'fold': 12, 'epoch': 150, 'train_loss': 0.08688190579414368, 'val_loss': 1.6551628112792969, 'test_acc': 0.5151515007019043}
{'fold': 13, 'epoch': 50, 'train_loss': 0.6267722845077515, 'val_loss': 2.080742120742798, 'test_acc': 0.24242424964904785}
{'fold': 13, 'epoch': 100, 'train_loss': 0.18937814235687256, 'val_loss': 1.5612871646881104, 'test_acc': 0.5151515007019043}
{'fold': 13, 'epoch': 150, 'train_loss': 0.10951337963342667, 'val_loss': 1.915932059288025, 'test_acc': 0.39393940567970276}
{'fold': 14, 'epoch': 50, 'train_loss': 0.6520535945892334, 'val_loss': 1.7131577730178833, 'test_acc': 0.3333333432674408}
{'fold': 14, 'epoch': 100, 'train_loss': 0.1791536509990692, 'val_loss': 1.437134027481079, 'test_acc': 0.4545454680919647}
{'fold': 14, 'epoch': 150, 'train_loss': 0.09016282856464386, 'val_loss': 1.4301812648773193, 'test_acc': 0.4545454680919647}
Val Loss: 1.2679, Test Accuracy: 0.559 +/- 0.092, Duration: 16.376
Model(2) results: loss=1.268, accuracy=0.559, std=0.092, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GIN'>}
Best Model(2) results: loss=1.268, accuracy=0.559, std=0.092, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GIN'>}

# Evaluating model(3): {'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.0031622776601683794, 'net': <class 'models.GCNConv'>}
{'fold': 0, 'epoch': 50, 'train_loss': 1.6439188718795776, 'val_loss': 1.6291717290878296, 'test_acc': 0.29411765933036804}
{'fold': 0, 'epoch': 100, 'train_loss': 1.0889743566513062, 'val_loss': 1.2413179874420166, 'test_acc': 0.47058823704719543}
{'fold': 0, 'epoch': 150, 'train_loss': 0.655839741230011, 'val_loss': 1.224552869796753, 'test_acc': 0.5882353186607361}
{'fold': 1, 'epoch': 50, 'train_loss': 1.6607387065887451, 'val_loss': 1.7031710147857666, 'test_acc': 0.3030303120613098}
{'fold': 1, 'epoch': 100, 'train_loss': 1.2477405071258545, 'val_loss': 1.4214648008346558, 'test_acc': 0.42424243688583374}
{'fold': 1, 'epoch': 150, 'train_loss': 1.0448827743530273, 'val_loss': 1.4338321685791016, 'test_acc': 0.4848484992980957}
{'fold': 2, 'epoch': 50, 'train_loss': 1.6927428245544434, 'val_loss': 1.6855930089950562, 'test_acc': 0.3030303120613098}
{'fold': 2, 'epoch': 100, 'train_loss': 1.2180159091949463, 'val_loss': 1.3054414987564087, 'test_acc': 0.3636363744735718}
{'fold': 2, 'epoch': 150, 'train_loss': 0.9486190676689148, 'val_loss': 1.3013801574707031, 'test_acc': 0.3333333432674408}
{'fold': 3, 'epoch': 50, 'train_loss': 1.7793879508972168, 'val_loss': 1.75810968875885, 'test_acc': 0.3030303120613098}
{'fold': 3, 'epoch': 100, 'train_loss': 1.0110834836959839, 'val_loss': 1.2503492832183838, 'test_acc': 0.4848484992980957}
{'fold': 3, 'epoch': 150, 'train_loss': 0.5566637516021729, 'val_loss': 1.3458253145217896, 'test_acc': 0.6666666865348816}
{'fold': 4, 'epoch': 50, 'train_loss': 1.4899137020111084, 'val_loss': 1.546210765838623, 'test_acc': 0.4545454680919647}
{'fold': 4, 'epoch': 100, 'train_loss': 1.0024192333221436, 'val_loss': 1.2528127431869507, 'test_acc': 0.5757575631141663}
{'fold': 4, 'epoch': 150, 'train_loss': 0.6372056007385254, 'val_loss': 1.3038429021835327, 'test_acc': 0.6060606241226196}
{'fold': 5, 'epoch': 50, 'train_loss': 1.776314377784729, 'val_loss': 1.7610125541687012, 'test_acc': 0.27272728085517883}
{'fold': 5, 'epoch': 100, 'train_loss': 1.272800326347351, 'val_loss': 1.4373911619186401, 'test_acc': 0.3333333432674408}
{'fold': 5, 'epoch': 150, 'train_loss': 0.9522854685783386, 'val_loss': 1.5027074813842773, 'test_acc': 0.42424243688583374}
{'fold': 6, 'epoch': 50, 'train_loss': 1.7309627532958984, 'val_loss': 1.7578930854797363, 'test_acc': 0.27272728085517883}
{'fold': 6, 'epoch': 100, 'train_loss': 1.1779594421386719, 'val_loss': 1.7315211296081543, 'test_acc': 0.42424243688583374}
{'fold': 6, 'epoch': 150, 'train_loss': 0.8086177110671997, 'val_loss': 2.0894501209259033, 'test_acc': 0.5757575631141663}
{'fold': 7, 'epoch': 50, 'train_loss': 1.693678855895996, 'val_loss': 1.6733523607254028, 'test_acc': 0.27272728085517883}
{'fold': 7, 'epoch': 100, 'train_loss': 1.268372893333435, 'val_loss': 1.3221415281295776, 'test_acc': 0.39393940567970276}
{'fold': 7, 'epoch': 150, 'train_loss': 1.0870110988616943, 'val_loss': 1.2874704599380493, 'test_acc': 0.42424243688583374}
{'fold': 8, 'epoch': 50, 'train_loss': 1.682437777519226, 'val_loss': 1.7004801034927368, 'test_acc': 0.27272728085517883}
{'fold': 8, 'epoch': 100, 'train_loss': 0.9928169846534729, 'val_loss': 1.0913341045379639, 'test_acc': 0.6969696879386902}
{'fold': 8, 'epoch': 150, 'train_loss': 0.5795145034790039, 'val_loss': 0.9286707639694214, 'test_acc': 0.7272727489471436}
{'fold': 9, 'epoch': 50, 'train_loss': 1.6324244737625122, 'val_loss': 1.625622034072876, 'test_acc': 0.27272728085517883}
{'fold': 9, 'epoch': 100, 'train_loss': 0.9281188249588013, 'val_loss': 0.9757567644119263, 'test_acc': 0.6666666865348816}
{'fold': 9, 'epoch': 150, 'train_loss': 0.4933284819126129, 'val_loss': 0.7473422884941101, 'test_acc': 0.7878788113594055}
{'fold': 10, 'epoch': 50, 'train_loss': 1.5981816053390503, 'val_loss': 1.6139304637908936, 'test_acc': 0.27272728085517883}
{'fold': 10, 'epoch': 100, 'train_loss': 1.1105738878250122, 'val_loss': 1.2616798877716064, 'test_acc': 0.5757575631141663}
{'fold': 10, 'epoch': 150, 'train_loss': 0.7204086184501648, 'val_loss': 1.05530846118927, 'test_acc': 0.6666666865348816}
{'fold': 11, 'epoch': 50, 'train_loss': 1.7539089918136597, 'val_loss': 1.7791833877563477, 'test_acc': 0.3030303120613098}
{'fold': 11, 'epoch': 100, 'train_loss': 1.172572135925293, 'val_loss': 1.376763939857483, 'test_acc': 0.4545454680919647}
{'fold': 11, 'epoch': 150, 'train_loss': 0.7485051155090332, 'val_loss': 1.3148199319839478, 'test_acc': 0.5151515007019043}
{'fold': 12, 'epoch': 50, 'train_loss': 1.6126704216003418, 'val_loss': 1.6086506843566895, 'test_acc': 0.3030303120613098}
{'fold': 12, 'epoch': 100, 'train_loss': 1.1735764741897583, 'val_loss': 1.6079750061035156, 'test_acc': 0.5151515007019043}
{'fold': 12, 'epoch': 150, 'train_loss': 0.7864961624145508, 'val_loss': 1.9598437547683716, 'test_acc': 0.6666666865348816}
{'fold': 13, 'epoch': 50, 'train_loss': 1.6158770322799683, 'val_loss': 1.5634195804595947, 'test_acc': 0.3030303120613098}
{'fold': 13, 'epoch': 100, 'train_loss': 1.1525049209594727, 'val_loss': 1.4706915616989136, 'test_acc': 0.42424243688583374}
{'fold': 13, 'epoch': 150, 'train_loss': 0.7712222337722778, 'val_loss': 1.444740891456604, 'test_acc': 0.5454545617103577}
{'fold': 14, 'epoch': 50, 'train_loss': 1.636256456375122, 'val_loss': 1.625061273574829, 'test_acc': 0.3030303120613098}
{'fold': 14, 'epoch': 100, 'train_loss': 0.996752917766571, 'val_loss': 1.1980969905853271, 'test_acc': 0.42424243688583374}
{'fold': 14, 'epoch': 150, 'train_loss': 0.5130741000175476, 'val_loss': 0.9693557024002075, 'test_acc': 0.6363636255264282}
Val Loss: 1.2208, Test Accuracy: 0.538 +/- 0.141, Duration: 8.032
