Compose([
  RemoveDuplicatedEdges(),
  RemoveIsolatedNodes(),
  GCNNorm(add_self_loops=True)
])
(2480, 1390)
# Run(93):
	cv_params={'layer': [2], 'hidden': [128], 'net': [<class 'models.AggGCNConv'>], 'lr': [0.001], 'epoch': [500]},
	lr_decay=0.9,
	decay_steps=50,
	weight_decay=0.0005,
	n_folds=5,

# Evaluating model(0): {'epoch': 500, 'hidden': 128, 'layer': 2, 'lr': 0.001, 'net': <class 'models.AggGCNConv'>}
{'fold': 0, 'epoch': 50, 'train_loss': 1.1904902458190918, 'val_loss': 0.9924898743629456, 'test_acc': 0.7799999713897705}
{'fold': 3, 'epoch': 300, 'train_loss': 0.9742401838302612, 'val_loss': 0.6937204003334045, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 350, 'train_loss': 0.8786168694496155, 'val_loss': 0.6843144297599792, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 400, 'train_loss': 0.9661650061607361, 'val_loss': 0.67104172706604, 'test_acc': 0.8181818127632141}
{'fold': 3, 'epoch': 450, 'train_loss': 0.9852591753005981, 'val_loss': 0.6713024377822876, 'test_acc': 0.8383838534355164}
{'fold': 3, 'epoch': 500, 'train_loss': 1.0853285789489746, 'val_loss': 0.6691354513168335, 'test_acc': 0.8383838534355164}
{'fold': 4, 'epoch': 50, 'train_loss': 1.1068562269210815, 'val_loss': 1.006824016571045, 'test_acc': 0.808080792427063}
{'fold': 4, 'epoch': 100, 'train_loss': 0.9047024250030518, 'val_loss': 0.8458709716796875, 'test_acc': 0.8383838534355164}
{'fold': 4, 'epoch': 150, 'train_loss': 1.0371681451797485, 'val_loss': 0.80817049741745, 'test_acc': 0.8282828330993652}
{'fold': 4, 'epoch': 200, 'train_loss': 1.0216691493988037, 'val_loss': 0.7892586588859558, 'test_acc': 0.7878788113594055}
{'fold': 4, 'epoch': 250, 'train_loss': 0.9938563108444214, 'val_loss': 0.7855939865112305, 'test_acc': 0.7979797720909119}
{'fold': 4, 'epoch': 300, 'train_loss': 1.0395708084106445, 'val_loss': 0.7761317491531372, 'test_acc': 0.7979797720909119}
{'fold': 4, 'epoch': 350, 'train_loss': 0.9903295040130615, 'val_loss': 0.768243670463562, 'test_acc': 0.808080792427063}
{'fold': 4, 'epoch': 400, 'train_loss': 0.9836892485618591, 'val_loss': 0.7664542198181152, 'test_acc': 0.808080792427063}
{'fold': 4, 'epoch': 450, 'train_loss': 1.0235804319381714, 'val_loss': 0.7612916827201843, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 500, 'train_loss': 0.979240357875824, 'val_loss': 0.7595840096473694, 'test_acc': 0.808080792427063}
Val Loss: 0.7694, Test Accuracy: 0.821 +/- 0.030, Duration: 36.905
Model(0) results: loss=0.769, accuracy=0.821, std=0.030, cv_params={'epoch': 500, 'hidden': 128, 'layer': 2, 'lr': 0.001, 'net': <class 'models.AggGCNConv'>}
Best Model(0) results: loss=0.769, accuracy=0.821, std=0.030, cv_params={'epoch': 500, 'hidden': 128, 'layer': 2, 'lr': 0.001, 'net': <class 'models.AggGCNConv'>}

--
AggGCNConv(0): loss=0.769, accuracy=0.821, std=0.030, cv_params={'epoch': 500, 'hidden': 128, 'layer': 2, 'lr': 0.001, 'net': <class 'models.AggGCNConv'>}
