Compose([
  RemoveFreeColumns([30, 108, 444, 943, 1264]),
  RemoveDuplicatedEdges(),
  RemoveIsolatedNodes(),
  NormalizeFeatures(),
  SVDFeatureReduction(1300)
])
(2480, 1300)
# Run(62):
	cv_params={'layer': [2], 'hidden': [32, 64, 128], 'net': [<class 'models.GCNConv'>, <class 'models.GraphSAGE'>, <class 'models.GIN'>], 'lr': [0.0001, 0.001, 0.01], 'epoch': [150, 250, 500]},
	lr_decay=0.9,
	decay_steps=50,
	weight_decay=0.0005,
	n_folds=15,

# Evaluating model(0): {'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.0001, 'net': <class 'models.GCNConv'>}
{'fold': 0, 'epoch': 50, 'train_loss': 1.9446985721588135, 'val_loss': 1.9432774782180786, 'test_acc': 0.14705882966518402}
{'fold': 1, 'epoch': 100, 'train_loss': 1.5635535717010498, 'val_loss': 1.7801640033721924, 'test_acc': 0.42424243688583374}
{'fold': 1, 'epoch': 150, 'train_loss': 1.3741445541381836, 'val_loss': 1.7374714612960815, 'test_acc': 0.6666666865348816}
{'fold': 2, 'epoch': 50, 'train_loss': 1.6240742206573486, 'val_loss': 2.0003116130828857, 'test_acc': 0.1818181872367859}
{'fold': 2, 'epoch': 100, 'train_loss': 1.4418089389801025, 'val_loss': 1.6261100769042969, 'test_acc': 0.5151515007019043}
{'fold': 2, 'epoch': 150, 'train_loss': 1.2500280141830444, 'val_loss': 1.5075281858444214, 'test_acc': 0.6060606241226196}
{'fold': 3, 'epoch': 50, 'train_loss': 1.6072511672973633, 'val_loss': 1.9414018392562866, 'test_acc': 0.09090909361839294}
{'fold': 3, 'epoch': 100, 'train_loss': 1.4379463195800781, 'val_loss': 1.7955176830291748, 'test_acc': 0.3636363744735718}
{'fold': 3, 'epoch': 150, 'train_loss': 1.2722777128219604, 'val_loss': 1.6861696243286133, 'test_acc': 0.5454545617103577}
{'fold': 4, 'epoch': 50, 'train_loss': 1.6396758556365967, 'val_loss': 1.9229021072387695, 'test_acc': 0.24242424964904785}
{'fold': 4, 'epoch': 100, 'train_loss': 1.458202600479126, 'val_loss': 1.7513599395751953, 'test_acc': 0.5757575631141663}
{'fold': 4, 'epoch': 150, 'train_loss': 1.2646427154541016, 'val_loss': 1.6527811288833618, 'test_acc': 0.4848484992980957}
{'fold': 5, 'epoch': 50, 'train_loss': 1.701442003250122, 'val_loss': 1.9254521131515503, 'test_acc': 0.09090909361839294}
{'fold': 5, 'epoch': 100, 'train_loss': 1.5200814008712769, 'val_loss': 1.7262611389160156, 'test_acc': 0.3333333432674408}
{'fold': 5, 'epoch': 150, 'train_loss': 1.3934576511383057, 'val_loss': 1.6410293579101562, 'test_acc': 0.3030303120613098}
{'fold': 6, 'epoch': 50, 'train_loss': 1.7593332529067993, 'val_loss': 1.9872626066207886, 'test_acc': 0.03030303120613098}
{'fold': 6, 'epoch': 100, 'train_loss': 1.5948195457458496, 'val_loss': 1.846513271331787, 'test_acc': 0.4848484992980957}
{'fold': 6, 'epoch': 150, 'train_loss': 1.4358171224594116, 'val_loss': 1.8220829963684082, 'test_acc': 0.4545454680919647}
{'fold': 7, 'epoch': 50, 'train_loss': 1.7347017526626587, 'val_loss': 1.9419375658035278, 'test_acc': 0.12121212482452393}
{'fold': 7, 'epoch': 100, 'train_loss': 1.5550940036773682, 'val_loss': 1.7243906259536743, 'test_acc': 0.5454545617103577}
{'fold': 7, 'epoch': 150, 'train_loss': 1.4337137937545776, 'val_loss': 1.608385682106018, 'test_acc': 0.5757575631141663}
{'fold': 8, 'epoch': 50, 'train_loss': 1.698569416999817, 'val_loss': 1.930196762084961, 'test_acc': 0.1818181872367859}
{'fold': 8, 'epoch': 100, 'train_loss': 1.5176235437393188, 'val_loss': 1.737274169921875, 'test_acc': 0.4848484992980957}
{'fold': 8, 'epoch': 150, 'train_loss': 1.3878591060638428, 'val_loss': 1.69192636013031, 'test_acc': 0.5151515007019043}
{'fold': 9, 'epoch': 50, 'train_loss': 1.6800665855407715, 'val_loss': 1.9480204582214355, 'test_acc': 0.27272728085517883}
{'fold': 9, 'epoch': 100, 'train_loss': 1.5058974027633667, 'val_loss': 1.6833451986312866, 'test_acc': 0.5454545617103577}
{'fold': 9, 'epoch': 150, 'train_loss': 1.3490734100341797, 'val_loss': 1.583179235458374, 'test_acc': 0.5454545617103577}
{'fold': 10, 'epoch': 50, 'train_loss': 1.74309241771698, 'val_loss': 1.9708566665649414, 'test_acc': 0.06060606241226196}
{'fold': 10, 'epoch': 100, 'train_loss': 1.591438889503479, 'val_loss': 1.757873296737671, 'test_acc': 0.4545454680919647}
{'fold': 10, 'epoch': 150, 'train_loss': 1.4331295490264893, 'val_loss': 1.6760648488998413, 'test_acc': 0.39393940567970276}
{'fold': 11, 'epoch': 50, 'train_loss': 1.6802548170089722, 'val_loss': 1.9088207483291626, 'test_acc': 0.12121212482452393}
{'fold': 11, 'epoch': 100, 'train_loss': 1.5217257738113403, 'val_loss': 1.71854567527771, 'test_acc': 0.42424243688583374}
{'fold': 11, 'epoch': 150, 'train_loss': 1.3667670488357544, 'val_loss': 1.670845866203308, 'test_acc': 0.5454545617103577}
{'fold': 12, 'epoch': 50, 'train_loss': 1.6574081182479858, 'val_loss': 1.8376697301864624, 'test_acc': 0.24242424964904785}
{'fold': 12, 'epoch': 100, 'train_loss': 1.4613511562347412, 'val_loss': 1.67696213722229, 'test_acc': 0.5454545617103577}
{'fold': 12, 'epoch': 150, 'train_loss': 1.3035391569137573, 'val_loss': 1.6010308265686035, 'test_acc': 0.5757575631141663}
{'fold': 13, 'epoch': 50, 'train_loss': 1.6219453811645508, 'val_loss': 1.9812378883361816, 'test_acc': 0.1818181872367859}
{'fold': 13, 'epoch': 100, 'train_loss': 1.4135390520095825, 'val_loss': 1.6161948442459106, 'test_acc': 0.42424243688583374}
{'fold': 13, 'epoch': 150, 'train_loss': 1.2614200115203857, 'val_loss': 1.5161417722702026, 'test_acc': 0.5757575631141663}
{'fold': 14, 'epoch': 50, 'train_loss': 1.670749306678772, 'val_loss': 1.9773316383361816, 'test_acc': 0.1818181872367859}
{'fold': 14, 'epoch': 100, 'train_loss': 1.435226321220398, 'val_loss': 1.7152749300003052, 'test_acc': 0.5151515007019043}
{'fold': 14, 'epoch': 150, 'train_loss': 1.2763381004333496, 'val_loss': 1.6224217414855957, 'test_acc': 0.5757575631141663}
Val Loss: 1.6488, Test Accuracy: 0.522 +/- 0.092, Duration: 13.168
Model(2) results: loss=1.649, accuracy=0.522, std=0.092, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.0001, 'net': <class 'models.GIN'>}
Best Model(2) results: loss=1.649, accuracy=0.522, std=0.092, cv_params={'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.0001, 'net': <class 'models.GIN'>}

# Evaluating model(3): {'epoch': 150, 'hidden': 32, 'layer': 2, 'lr': 0.001, 'net': <class 'models.GCNConv'>}
{'fold': 0, 'epoch': 50, 'train_loss': 1.872474193572998, 'val_loss': 1.8567490577697754, 'test_acc': 0.29411765933036804}
{'fold': 0, 'epoch': 100, 'train_loss': 1.802554726600647, 'val_loss': 1.7917652130126953, 'test_acc': 0.29411765933036804}
{'fold': 0, 'epoch': 150, 'train_loss': 1.6211025714874268, 'val_loss': 1.6448034048080444, 'test_acc': 0.29411765933036804}
{'fold': 1, 'epoch': 50, 'train_loss': 1.873407244682312, 'val_loss': 1.8754115104675293, 'test_acc': 0.3030303120613098}
{'fold': 1, 'epoch': 100, 'train_loss': 1.8006380796432495, 'val_loss': 1.8179478645324707, 'test_acc': 0.3030303120613098}
{'fold': 1, 'epoch': 150, 'train_loss': 1.5971791744232178, 'val_loss': 1.7076082229614258, 'test_acc': 0.3030303120613098}
{'fold': 2, 'epoch': 50, 'train_loss': 1.9058339595794678, 'val_loss': 1.9002591371536255, 'test_acc': 0.3030303120613098}
{'fold': 2, 'epoch': 100, 'train_loss': 1.8027817010879517, 'val_loss': 1.8145389556884766, 'test_acc': 0.3030303120613098}
{'fold': 2, 'epoch': 150, 'train_loss': 1.6308587789535522, 'val_loss': 1.6493642330169678, 'test_acc': 0.3030303120613098}
{'fold': 3, 'epoch': 50, 'train_loss': 1.8691867589950562, 'val_loss': 1.8502471446990967, 'test_acc': 0.3030303120613098}
{'fold': 3, 'epoch': 100, 'train_loss': 1.7748876810073853, 'val_loss': 1.7644131183624268, 'test_acc': 0.3030303120613098}
{'fold': 3, 'epoch': 150, 'train_loss': 1.51530921459198, 'val_loss': 1.5982052087783813, 'test_acc': 0.3636363744735718}
{'fold': 4, 'epoch': 50, 'train_loss': 1.8654124736785889, 'val_loss': 1.851442813873291, 'test_acc': 0.3030303120613098}
{'fold': 4, 'epoch': 100, 'train_loss': 1.7895327806472778, 'val_loss': 1.7641078233718872, 'test_acc': 0.3030303120613098}
{'fold': 4, 'epoch': 150, 'train_loss': 1.5428334474563599, 'val_loss': 1.5566534996032715, 'test_acc': 0.3333333432674408}
{'fold': 5, 'epoch': 50, 'train_loss': 1.8819142580032349, 'val_loss': 1.872244119644165, 'test_acc': 0.27272728085517883}
{'fold': 5, 'epoch': 100, 'train_loss': 1.7886171340942383, 'val_loss': 1.796093225479126, 'test_acc': 0.27272728085517883}
{'fold': 5, 'epoch': 150, 'train_loss': 1.5793298482894897, 'val_loss': 1.608747959136963, 'test_acc': 0.27272728085517883}
{'fold': 6, 'epoch': 50, 'train_loss': 1.873071312904358, 'val_loss': 1.883040428161621, 'test_acc': 0.27272728085517883}
{'fold': 6, 'epoch': 100, 'train_loss': 1.8046375513076782, 'val_loss': 1.8248724937438965, 'test_acc': 0.27272728085517883}
{'fold': 6, 'epoch': 150, 'train_loss': 1.6125138998031616, 'val_loss': 1.6884269714355469, 'test_acc': 0.27272728085517883}
{'fold': 7, 'epoch': 50, 'train_loss': 1.8853099346160889, 'val_loss': 1.8855441808700562, 'test_acc': 0.27272728085517883}
{'fold': 7, 'epoch': 100, 'train_loss': 1.7991039752960205, 'val_loss': 1.8008086681365967, 'test_acc': 0.27272728085517883}
{'fold': 7, 'epoch': 150, 'train_loss': 1.5490646362304688, 'val_loss': 1.5628678798675537, 'test_acc': 0.27272728085517883}
{'fold': 8, 'epoch': 50, 'train_loss': 1.8775346279144287, 'val_loss': 1.8893003463745117, 'test_acc': 0.27272728085517883}
{'fold': 8, 'epoch': 100, 'train_loss': 1.8072359561920166, 'val_loss': 1.8236169815063477, 'test_acc': 0.27272728085517883}
{'fold': 8, 'epoch': 150, 'train_loss': 1.6332097053527832, 'val_loss': 1.6830979585647583, 'test_acc': 0.27272728085517883}
{'fold': 9, 'epoch': 50, 'train_loss': 1.8804185390472412, 'val_loss': 1.8799322843551636, 'test_acc': 0.27272728085517883}
{'fold': 9, 'epoch': 100, 'train_loss': 1.7949533462524414, 'val_loss': 1.783033013343811, 'test_acc': 0.27272728085517883}
{'fold': 9, 'epoch': 150, 'train_loss': 1.5539493560791016, 'val_loss': 1.5477139949798584, 'test_acc': 0.27272728085517883}
{'fold': 10, 'epoch': 50, 'train_loss': 1.8935840129852295, 'val_loss': 1.8929225206375122, 'test_acc': 0.27272728085517883}
{'fold': 10, 'epoch': 100, 'train_loss': 1.7880008220672607, 'val_loss': 1.8123301267623901, 'test_acc': 0.27272728085517883}
{'fold': 10, 'epoch': 150, 'train_loss': 1.6016777753829956, 'val_loss': 1.655827283859253, 'test_acc': 0.27272728085517883}
{'fold': 11, 'epoch': 50, 'train_loss': 1.866518259048462, 'val_loss': 1.8772755861282349, 'test_acc': 0.3030303120613098}
{'fold': 11, 'epoch': 100, 'train_loss': 1.789751648902893, 'val_loss': 1.8074871301651, 'test_acc': 0.3030303120613098}
{'fold': 11, 'epoch': 150, 'train_loss': 1.5224336385726929, 'val_loss': 1.5831685066223145, 'test_acc': 0.3030303120613098}
{'fold': 12, 'epoch': 50, 'train_loss': 1.8859881162643433, 'val_loss': 1.8657896518707275, 'test_acc': 0.3030303120613098}
{'fold': 12, 'epoch': 100, 'train_loss': 1.774118423461914, 'val_loss': 1.7545243501663208, 'test_acc': 0.3030303120613098}
{'fold': 12, 'epoch': 150, 'train_loss': 1.498568058013916, 'val_loss': 1.543644666671753, 'test_acc': 0.4545454680919647}
{'fold': 13, 'epoch': 50, 'train_loss': 1.8394566774368286, 'val_loss': 1.8138468265533447, 'test_acc': 0.3030303120613098}
{'fold': 13, 'epoch': 100, 'train_loss': 1.7133442163467407, 'val_loss': 1.6833606958389282, 'test_acc': 0.3030303120613098}
{'fold': 13, 'epoch': 150, 'train_loss': 1.439153790473938, 'val_loss': 1.4627052545547485, 'test_acc': 0.3636363744735718}
{'fold': 14, 'epoch': 50, 'train_loss': 1.866171956062317, 'val_loss': 1.8654754161834717, 'test_acc': 0.3030303120613098}
{'fold': 14, 'epoch': 100, 'train_loss': 1.7876968383789062, 'val_loss': 1.7882680892944336, 'test_acc': 0.3030303120613098}
{'fold': 14, 'epoch': 150, 'train_loss': 1.5567880868911743, 'val_loss': 1.6002528667449951, 'test_acc': 0.3030303120613098}
Val Loss: 1.6062, Test Accuracy: 0.311 +/- 0.051, Duration: 7.776
