# Run(56) parameters:
	n_epochs=500,
	lr=0.001,
	lr_decay=0.9,
	decay_steps=50,
	weight_decay=0.0005,
	n_folds=10,
	cv_layers=[2, 3],
	cv_hiddens=[32, 64, 128],
	cv_models=<class 'models.GCN'>

# Evaluating model(0): n_layers=2, n_hidden=32
{'fold': 0, 'epoch': 50, 'train_loss': 0.5155534744262695, 'val_loss': 0.664775550365448, 'test_acc': 0.7400000095367432}
{'fold': 6, 'epoch': 450, 'train_loss': 0.027244161814451218, 'val_loss': 1.0282275676727295, 'test_acc': 0.7755101919174194}
{'fold': 6, 'epoch': 500, 'train_loss': 0.025379005819559097, 'val_loss': 1.0521533489227295, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 50, 'train_loss': 0.6103890538215637, 'val_loss': 0.8487325310707092, 'test_acc': 0.7551020383834839}
{'fold': 7, 'epoch': 100, 'train_loss': 0.1630026400089264, 'val_loss': 0.5899693369865417, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 150, 'train_loss': 0.07392524182796478, 'val_loss': 0.6778865456581116, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 200, 'train_loss': 0.06124701723456383, 'val_loss': 0.7551141977310181, 'test_acc': 0.795918345451355}
{'fold': 7, 'epoch': 250, 'train_loss': 0.03740805387496948, 'val_loss': 0.8257009387016296, 'test_acc': 0.795918345451355}
{'fold': 7, 'epoch': 300, 'train_loss': 0.03375770151615143, 'val_loss': 0.8795244693756104, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 350, 'train_loss': 0.024715606123209, 'val_loss': 0.9419476985931396, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 400, 'train_loss': 0.027194000780582428, 'val_loss': 0.9581889510154724, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 450, 'train_loss': 0.02364925667643547, 'val_loss': 0.956835150718689, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 500, 'train_loss': 0.02305605262517929, 'val_loss': 0.9805511832237244, 'test_acc': 0.7755101919174194}
{'fold': 8, 'epoch': 50, 'train_loss': 0.5884901881217957, 'val_loss': 0.8710216879844666, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 100, 'train_loss': 0.12645260989665985, 'val_loss': 0.9614875316619873, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 150, 'train_loss': 0.07284687459468842, 'val_loss': 1.1998268365859985, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 200, 'train_loss': 0.04279293492436409, 'val_loss': 1.3821191787719727, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 250, 'train_loss': 0.03535651043057442, 'val_loss': 1.413439393043518, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 300, 'train_loss': 0.022890949621796608, 'val_loss': 1.443204402923584, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 350, 'train_loss': 0.016440343111753464, 'val_loss': 1.4852832555770874, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 400, 'train_loss': 0.021947218105196953, 'val_loss': 1.5211131572723389, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 450, 'train_loss': 0.02916570007801056, 'val_loss': 1.5729799270629883, 'test_acc': 0.8571428656578064}
{'fold': 8, 'epoch': 500, 'train_loss': 0.023889806121587753, 'val_loss': 1.6076323986053467, 'test_acc': 0.8571428656578064}
{'fold': 9, 'epoch': 50, 'train_loss': 0.641895592212677, 'val_loss': 0.6774986982345581, 'test_acc': 0.7142857313156128}
{'fold': 9, 'epoch': 100, 'train_loss': 0.1889980435371399, 'val_loss': 0.4310588836669922, 'test_acc': 0.8163265585899353}
{'fold': 9, 'epoch': 150, 'train_loss': 0.08213704824447632, 'val_loss': 0.5108960270881653, 'test_acc': 0.795918345451355}
{'fold': 9, 'epoch': 200, 'train_loss': 0.05535915866494179, 'val_loss': 0.5740628838539124, 'test_acc': 0.7551020383834839}
{'fold': 9, 'epoch': 250, 'train_loss': 0.04143502563238144, 'val_loss': 0.6227840185165405, 'test_acc': 0.7755101919174194}
{'fold': 9, 'epoch': 300, 'train_loss': 0.032762933522462845, 'val_loss': 0.6340172290802002, 'test_acc': 0.7755101919174194}
{'fold': 9, 'epoch': 350, 'train_loss': 0.02421053685247898, 'val_loss': 0.6654811501502991, 'test_acc': 0.7755101919174194}
{'fold': 9, 'epoch': 400, 'train_loss': 0.028124840930104256, 'val_loss': 0.7134524583816528, 'test_acc': 0.7755101919174194}
{'fold': 9, 'epoch': 450, 'train_loss': 0.02303498424589634, 'val_loss': 0.6569573283195496, 'test_acc': 0.7755101919174194}
{'fold': 9, 'epoch': 500, 'train_loss': 0.022280659526586533, 'val_loss': 0.7293629050254822, 'test_acc': 0.7755101919174194}
Val Loss: 0.6715, Test Accuracy: 0.796 +/- 0.051, Duration: 22.349
Model(0) results: accuracy=0.796, std=0.051, n_layers=2, n_hidden=32
Best Model(0) results: accuracy=0.796, std=0.051, n_layers=2, n_hidden=32

# Evaluating model(1): n_layers=2, n_hidden=64
{'fold': 0, 'epoch': 50, 'train_loss': 0.09296062588691711, 'val_loss': 0.8885267376899719, 'test_acc': 0.7799999713897705}
{'fold': 0, 'epoch': 100, 'train_loss': 0.015753507614135742, 'val_loss': 1.386256456375122, 'test_acc': 0.7599999904632568}
{'fold': 0, 'epoch': 150, 'train_loss': 0.007245001383125782, 'val_loss': 1.5889695882797241, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 200, 'train_loss': 0.0036310767754912376, 'val_loss': 1.6509631872177124, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 250, 'train_loss': 0.0037804634775966406, 'val_loss': 1.737307071685791, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 300, 'train_loss': 0.005433365236967802, 'val_loss': 1.7718998193740845, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 350, 'train_loss': 0.0032775269355624914, 'val_loss': 1.77324640750885, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 400, 'train_loss': 0.005275921430438757, 'val_loss': 1.7237223386764526, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 450, 'train_loss': 0.0034349216148257256, 'val_loss': 1.760311245918274, 'test_acc': 0.7400000095367432}
{'fold': 0, 'epoch': 500, 'train_loss': 0.0034969598054885864, 'val_loss': 1.7613861560821533, 'test_acc': 0.7400000095367432}
{'fold': 1, 'epoch': 50, 'train_loss': 0.16833916306495667, 'val_loss': 1.2361758947372437, 'test_acc': 0.7799999713897705}
{'fold': 1, 'epoch': 100, 'train_loss': 0.01924773119390011, 'val_loss': 1.8960543870925903, 'test_acc': 0.7799999713897705}
{'fold': 1, 'epoch': 150, 'train_loss': 0.012677065096795559, 'val_loss': 2.0834243297576904, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 200, 'train_loss': 0.007758232764899731, 'val_loss': 2.167672634124756, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 250, 'train_loss': 0.0072237784042954445, 'val_loss': 2.2166786193847656, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 300, 'train_loss': 0.005497185979038477, 'val_loss': 2.2459306716918945, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 350, 'train_loss': 0.003667880780994892, 'val_loss': 2.2570929527282715, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 400, 'train_loss': 0.004487321712076664, 'val_loss': 2.235877275466919, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 450, 'train_loss': 0.00450656795874238, 'val_loss': 2.246767520904541, 'test_acc': 0.800000011920929}
{'fold': 1, 'epoch': 500, 'train_loss': 0.0031410441733896732, 'val_loss': 2.247563362121582, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 50, 'train_loss': 0.1497705578804016, 'val_loss': 0.7430757284164429, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 100, 'train_loss': 0.02310306578874588, 'val_loss': 1.0540391206741333, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 150, 'train_loss': 0.015559266321361065, 'val_loss': 1.1484191417694092, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 200, 'train_loss': 0.005905980244278908, 'val_loss': 1.1923142671585083, 'test_acc': 0.8199999928474426}
{'fold': 2, 'epoch': 250, 'train_loss': 0.006155200302600861, 'val_loss': 1.1861039400100708, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 300, 'train_loss': 0.004135994240641594, 'val_loss': 1.2012901306152344, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 350, 'train_loss': 0.003999201115220785, 'val_loss': 1.137575626373291, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 400, 'train_loss': 0.004645016044378281, 'val_loss': 1.1534943580627441, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 450, 'train_loss': 0.0035600783303380013, 'val_loss': 1.1409300565719604, 'test_acc': 0.800000011920929}
{'fold': 2, 'epoch': 500, 'train_loss': 0.004737387411296368, 'val_loss': 1.1382286548614502, 'test_acc': 0.800000011920929}
{'fold': 3, 'epoch': 50, 'train_loss': 0.14346826076507568, 'val_loss': 0.5830811262130737, 'test_acc': 0.699999988079071}
{'fold': 3, 'epoch': 100, 'train_loss': 0.02780311554670334, 'val_loss': 0.7578054666519165, 'test_acc': 0.7200000286102295}
{'fold': 3, 'epoch': 150, 'train_loss': 0.013924643397331238, 'val_loss': 0.8919515013694763, 'test_acc': 0.7200000286102295}
{'fold': 3, 'epoch': 200, 'train_loss': 0.008021168410778046, 'val_loss': 0.972069501876831, 'test_acc': 0.7200000286102295}
{'fold': 3, 'epoch': 250, 'train_loss': 0.0034117407631129026, 'val_loss': 0.9914740920066833, 'test_acc': 0.7400000095367432}
{'fold': 3, 'epoch': 300, 'train_loss': 0.003588249208405614, 'val_loss': 1.0059624910354614, 'test_acc': 0.7400000095367432}
{'fold': 3, 'epoch': 350, 'train_loss': 0.006024426780641079, 'val_loss': 1.030735731124878, 'test_acc': 0.7400000095367432}
{'fold': 3, 'epoch': 400, 'train_loss': 0.00350015121512115, 'val_loss': 1.0370149612426758, 'test_acc': 0.7400000095367432}
{'fold': 3, 'epoch': 450, 'train_loss': 0.00429736590012908, 'val_loss': 1.0530744791030884, 'test_acc': 0.7400000095367432}
{'fold': 3, 'epoch': 500, 'train_loss': 0.002786456374451518, 'val_loss': 1.0518182516098022, 'test_acc': 0.7400000095367432}
{'fold': 4, 'epoch': 50, 'train_loss': 0.11794912070035934, 'val_loss': 1.3796244859695435, 'test_acc': 0.9200000166893005}
{'fold': 4, 'epoch': 100, 'train_loss': 0.028228802606463432, 'val_loss': 2.1422576904296875, 'test_acc': 0.9200000166893005}
{'fold': 4, 'epoch': 150, 'train_loss': 0.01221637986600399, 'val_loss': 2.3393611907958984, 'test_acc': 0.8999999761581421}
{'fold': 4, 'epoch': 200, 'train_loss': 0.006614237558096647, 'val_loss': 2.503002166748047, 'test_acc': 0.8999999761581421}
{'fold': 4, 'epoch': 250, 'train_loss': 0.00431179441511631, 'val_loss': 2.5450382232666016, 'test_acc': 0.8999999761581421}
{'fold': 4, 'epoch': 300, 'train_loss': 0.003614564426243305, 'val_loss': 2.597137212753296, 'test_acc': 0.8799999952316284}
{'fold': 4, 'epoch': 350, 'train_loss': 0.004158771596848965, 'val_loss': 2.631279706954956, 'test_acc': 0.8799999952316284}
{'fold': 4, 'epoch': 400, 'train_loss': 0.006299400702118874, 'val_loss': 2.6523380279541016, 'test_acc': 0.8999999761581421}
{'fold': 4, 'epoch': 450, 'train_loss': 0.0030022745486348867, 'val_loss': 2.67109751701355, 'test_acc': 0.8799999952316284}
{'fold': 4, 'epoch': 500, 'train_loss': 0.004515905864536762, 'val_loss': 2.6577987670898438, 'test_acc': 0.8799999952316284}
{'fold': 5, 'epoch': 50, 'train_loss': 0.1531027853488922, 'val_loss': 0.356947124004364, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 100, 'train_loss': 0.020735397934913635, 'val_loss': 0.46335089206695557, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 150, 'train_loss': 0.009533070959150791, 'val_loss': 0.5022358298301697, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 200, 'train_loss': 0.008681051433086395, 'val_loss': 0.553619921207428, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 250, 'train_loss': 0.005414589308202267, 'val_loss': 0.5395674705505371, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 300, 'train_loss': 0.003991664852946997, 'val_loss': 0.5448042750358582, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 350, 'train_loss': 0.007724389433860779, 'val_loss': 0.5234597325325012, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 400, 'train_loss': 0.0047479914501309395, 'val_loss': 0.5091333985328674, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 450, 'train_loss': 0.005989858414977789, 'val_loss': 0.5492411255836487, 'test_acc': 0.8600000143051147}
{'fold': 5, 'epoch': 500, 'train_loss': 0.0034026061184704304, 'val_loss': 0.5310952663421631, 'test_acc': 0.8600000143051147}
{'fold': 6, 'epoch': 50, 'train_loss': 0.17176976799964905, 'val_loss': 0.4113607406616211, 'test_acc': 0.8367347121238708}
{'fold': 6, 'epoch': 100, 'train_loss': 0.022535249590873718, 'val_loss': 0.5763373374938965, 'test_acc': 0.795918345451355}
{'fold': 6, 'epoch': 150, 'train_loss': 0.010021997615695, 'val_loss': 0.6501590609550476, 'test_acc': 0.795918345451355}
{'fold': 6, 'epoch': 200, 'train_loss': 0.006930493749678135, 'val_loss': 0.678325891494751, 'test_acc': 0.795918345451355}
{'fold': 6, 'epoch': 250, 'train_loss': 0.005680685862898827, 'val_loss': 0.6927927136421204, 'test_acc': 0.795918345451355}
{'fold': 6, 'epoch': 300, 'train_loss': 0.005897569470107555, 'val_loss': 0.7026432752609253, 'test_acc': 0.7755101919174194}
{'fold': 6, 'epoch': 350, 'train_loss': 0.004858372732996941, 'val_loss': 0.7167927026748657, 'test_acc': 0.7755101919174194}
{'fold': 6, 'epoch': 400, 'train_loss': 0.0046365088783204556, 'val_loss': 0.727313220500946, 'test_acc': 0.7755101919174194}
{'fold': 6, 'epoch': 450, 'train_loss': 0.0028136977925896645, 'val_loss': 0.7256693840026855, 'test_acc': 0.7755101919174194}
{'fold': 6, 'epoch': 500, 'train_loss': 0.004136097617447376, 'val_loss': 0.7332267761230469, 'test_acc': 0.7755101919174194}
{'fold': 7, 'epoch': 50, 'train_loss': 0.11430495232343674, 'val_loss': 0.5029084086418152, 'test_acc': 0.8571428656578064}
{'fold': 7, 'epoch': 100, 'train_loss': 0.015270213596522808, 'val_loss': 0.6475746631622314, 'test_acc': 0.8163265585899353}
{'fold': 7, 'epoch': 150, 'train_loss': 0.0070023019798099995, 'val_loss': 0.659150242805481, 'test_acc': 0.8163265585899353}
{'fold': 7, 'epoch': 200, 'train_loss': 0.008154060691595078, 'val_loss': 0.6888595223426819, 'test_acc': 0.795918345451355}
{'fold': 7, 'epoch': 250, 'train_loss': 0.003243157872930169, 'val_loss': 0.6917986273765564, 'test_acc': 0.795918345451355}
{'fold': 7, 'epoch': 300, 'train_loss': 0.004244764801114798, 'val_loss': 0.7009595036506653, 'test_acc': 0.8163265585899353}
{'fold': 7, 'epoch': 350, 'train_loss': 0.00464447820559144, 'val_loss': 0.733801007270813, 'test_acc': 0.8163265585899353}
{'fold': 7, 'epoch': 400, 'train_loss': 0.003010168671607971, 'val_loss': 0.7233484983444214, 'test_acc': 0.795918345451355}
{'fold': 7, 'epoch': 450, 'train_loss': 0.003435056656599045, 'val_loss': 0.730357825756073, 'test_acc': 0.795918345451355}
{'fold': 7, 'epoch': 500, 'train_loss': 0.0025522541254758835, 'val_loss': 0.7468906044960022, 'test_acc': 0.795918345451355}
{'fold': 8, 'epoch': 50, 'train_loss': 0.20247571170330048, 'val_loss': 0.7761396169662476, 'test_acc': 0.8775510191917419}
{'fold': 8, 'epoch': 100, 'train_loss': 0.023723602294921875, 'val_loss': 1.1353405714035034, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 150, 'train_loss': 0.0071068452671170235, 'val_loss': 1.2733455896377563, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 200, 'train_loss': 0.008439093828201294, 'val_loss': 1.3513127565383911, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 250, 'train_loss': 0.006645499262958765, 'val_loss': 1.4067678451538086, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 300, 'train_loss': 0.004298456013202667, 'val_loss': 1.4487309455871582, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 350, 'train_loss': 0.0044172084890306, 'val_loss': 1.519027590751648, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 400, 'train_loss': 0.0051968595944345, 'val_loss': 1.5279237031936646, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 450, 'train_loss': 0.005548391491174698, 'val_loss': 1.4855682849884033, 'test_acc': 0.8163265585899353}
{'fold': 8, 'epoch': 500, 'train_loss': 0.0038846018724143505, 'val_loss': 1.4482955932617188, 'test_acc': 0.8163265585899353}
{'fold': 9, 'epoch': 50, 'train_loss': 0.1274150013923645, 'val_loss': 0.5602492094039917, 'test_acc': 0.8163265585899353}
{'fold': 9, 'epoch': 100, 'train_loss': 0.008997910656034946, 'val_loss': 0.7592259645462036, 'test_acc': 0.795918345451355}
{'fold': 9, 'epoch': 150, 'train_loss': 0.006273218896239996, 'val_loss': 0.8296654224395752, 'test_acc': 0.795918345451355}
{'fold': 9, 'epoch': 200, 'train_loss': 0.006131552625447512, 'val_loss': 0.8451353311538696, 'test_acc': 0.795918345451355}
{'fold': 9, 'epoch': 250, 'train_loss': 0.005221483297646046, 'val_loss': 0.8303942084312439, 'test_acc': 0.795918345451355}
{'fold': 9, 'epoch': 300, 'train_loss': 0.005053704604506493, 'val_loss': 0.8412455916404724, 'test_acc': 0.795918345451355}
