Compose([
  RemoveDuplicatedEdges(),
  RemoveIsolatedNodes(),
  GCNNorm(add_self_loops=True)
])
(2480, 1390)
# Run(104):
	cv_params={'layer': [2], 'hidden': [64], 'net': [<class 'models.GCNConv'>], 'lr': [0.01], 'epoch': [1500]},
	lr_decay=0.5,
	decay_steps=50,
	weight_decay=0.0005,
	n_folds=5,

# Evaluating model(0): {'epoch': 1500, 'hidden': 64, 'layer': 2, 'lr': 0.01, 'net': <class 'models.GCNConv'>}
{'fold': 0, 'epoch': 50, 'train_loss': 0.007805257569998503, 'val_loss': 1.7415626049041748, 'test_acc': 0.7699999809265137}
{'fold': 0, 'epoch': 800, 'train_loss': 0.017993725836277008, 'val_loss': 1.2124685049057007, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 850, 'train_loss': 0.006566677708178759, 'val_loss': 1.21250581741333, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 900, 'train_loss': 0.006575967650860548, 'val_loss': 1.21251380443573, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 950, 'train_loss': 0.005244641099125147, 'val_loss': 1.212512731552124, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1000, 'train_loss': 0.007253446150571108, 'val_loss': 1.2125192880630493, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1050, 'train_loss': 0.007216031197458506, 'val_loss': 1.212520718574524, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1100, 'train_loss': 0.0063506863079965115, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1150, 'train_loss': 0.004238459747284651, 'val_loss': 1.2125201225280762, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1200, 'train_loss': 0.008299419656395912, 'val_loss': 1.2125201225280762, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1250, 'train_loss': 0.0037833857350051403, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1300, 'train_loss': 0.005265009589493275, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1350, 'train_loss': 0.008408844470977783, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1400, 'train_loss': 0.008907823823392391, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1450, 'train_loss': 0.006559350993484259, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 0, 'epoch': 1500, 'train_loss': 0.014524661935865879, 'val_loss': 1.2125202417373657, 'test_acc': 0.7900000214576721}
{'fold': 1, 'epoch': 50, 'train_loss': 0.011180275119841099, 'val_loss': 2.2568602561950684, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 100, 'train_loss': 0.00482214568182826, 'val_loss': 1.9294112920761108, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 150, 'train_loss': 0.006597511935979128, 'val_loss': 1.6202185153961182, 'test_acc': 0.7777777910232544}
{'fold': 1, 'epoch': 200, 'train_loss': 0.006822341121733189, 'val_loss': 1.6029980182647705, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 250, 'train_loss': 0.006327077746391296, 'val_loss': 1.6297930479049683, 'test_acc': 0.7777777910232544}
{'fold': 1, 'epoch': 300, 'train_loss': 0.00484502175822854, 'val_loss': 1.5892466306686401, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 350, 'train_loss': 0.006150399334728718, 'val_loss': 1.572392225265503, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 400, 'train_loss': 0.0061284322291612625, 'val_loss': 1.5907820463180542, 'test_acc': 0.7777777910232544}
{'fold': 1, 'epoch': 450, 'train_loss': 0.010384086519479752, 'val_loss': 1.5967967510223389, 'test_acc': 0.7777777910232544}
{'fold': 1, 'epoch': 500, 'train_loss': 0.00528192101046443, 'val_loss': 1.5848567485809326, 'test_acc': 0.7777777910232544}
{'fold': 1, 'epoch': 550, 'train_loss': 0.005343256983906031, 'val_loss': 1.5739920139312744, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 600, 'train_loss': 0.006668978836387396, 'val_loss': 1.5696300268173218, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 650, 'train_loss': 0.005221053026616573, 'val_loss': 1.5689834356307983, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 700, 'train_loss': 0.008037256076931953, 'val_loss': 1.5680034160614014, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 750, 'train_loss': 0.004214964807033539, 'val_loss': 1.56815767288208, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 800, 'train_loss': 0.008916192688047886, 'val_loss': 1.568000078201294, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 850, 'train_loss': 0.004741736222058535, 'val_loss': 1.5679140090942383, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 900, 'train_loss': 0.010991041548550129, 'val_loss': 1.5678776502609253, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 950, 'train_loss': 0.0073804790154099464, 'val_loss': 1.5678887367248535, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1000, 'train_loss': 0.008397910743951797, 'val_loss': 1.567895770072937, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1050, 'train_loss': 0.009326145984232426, 'val_loss': 1.5678956508636475, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1100, 'train_loss': 0.0060038757510483265, 'val_loss': 1.5678967237472534, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1150, 'train_loss': 0.005396164488047361, 'val_loss': 1.567896842956543, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1200, 'train_loss': 0.006538018584251404, 'val_loss': 1.567896842956543, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1250, 'train_loss': 0.006139692850410938, 'val_loss': 1.567897081375122, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1300, 'train_loss': 0.00827617384493351, 'val_loss': 1.567896842956543, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1350, 'train_loss': 0.005592687055468559, 'val_loss': 1.567897081375122, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1400, 'train_loss': 0.011823992244899273, 'val_loss': 1.567896842956543, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1450, 'train_loss': 0.002831485355272889, 'val_loss': 1.567896842956543, 'test_acc': 0.7878788113594055}
{'fold': 1, 'epoch': 1500, 'train_loss': 0.012752973474562168, 'val_loss': 1.567896842956543, 'test_acc': 0.7878788113594055}
{'fold': 2, 'epoch': 50, 'train_loss': 0.01654910296201706, 'val_loss': 1.6169121265411377, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 100, 'train_loss': 0.012862863019108772, 'val_loss': 1.4849483966827393, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 150, 'train_loss': 0.004265592433512211, 'val_loss': 1.4253292083740234, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 200, 'train_loss': 0.008218829520046711, 'val_loss': 1.3852258920669556, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 250, 'train_loss': 0.0035007011611014605, 'val_loss': 1.3285096883773804, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 300, 'train_loss': 0.0063722156919538975, 'val_loss': 1.3331871032714844, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 350, 'train_loss': 0.008524247445166111, 'val_loss': 1.3262250423431396, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 400, 'train_loss': 0.008397189900279045, 'val_loss': 1.327165126800537, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 450, 'train_loss': 0.009566854685544968, 'val_loss': 1.3247122764587402, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 500, 'train_loss': 0.009606602601706982, 'val_loss': 1.3229118585586548, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 550, 'train_loss': 0.00763694616034627, 'val_loss': 1.3230355978012085, 'test_acc': 0.8181818127632141}
{'fold': 2, 'epoch': 600, 'train_loss': 0.008756451308727264, 'val_loss': 1.3238532543182373, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 650, 'train_loss': 0.011456257663667202, 'val_loss': 1.3237662315368652, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 700, 'train_loss': 0.0050964453257620335, 'val_loss': 1.3236700296401978, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 750, 'train_loss': 0.002972319722175598, 'val_loss': 1.3235492706298828, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 800, 'train_loss': 0.005318131763488054, 'val_loss': 1.3234621286392212, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 850, 'train_loss': 0.006613831035792828, 'val_loss': 1.32344388961792, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 900, 'train_loss': 0.00461075222119689, 'val_loss': 1.323440670967102, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 950, 'train_loss': 0.014748224057257175, 'val_loss': 1.3234319686889648, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1000, 'train_loss': 0.004216334782540798, 'val_loss': 1.3234319686889648, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1050, 'train_loss': 0.009998161345720291, 'val_loss': 1.3234316110610962, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1100, 'train_loss': 0.007390927989035845, 'val_loss': 1.3234314918518066, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1150, 'train_loss': 0.005298650357872248, 'val_loss': 1.3234312534332275, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1200, 'train_loss': 0.01011919230222702, 'val_loss': 1.3234314918518066, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1250, 'train_loss': 0.00441417470574379, 'val_loss': 1.3234312534332275, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1300, 'train_loss': 0.008808454498648643, 'val_loss': 1.3234312534332275, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1350, 'train_loss': 0.008245999924838543, 'val_loss': 1.3234312534332275, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1400, 'train_loss': 0.007782554253935814, 'val_loss': 1.3234314918518066, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1450, 'train_loss': 0.005342998541891575, 'val_loss': 1.3234314918518066, 'test_acc': 0.808080792427063}
{'fold': 2, 'epoch': 1500, 'train_loss': 0.005830872803926468, 'val_loss': 1.3234312534332275, 'test_acc': 0.808080792427063}
{'fold': 3, 'epoch': 50, 'train_loss': 0.014401311054825783, 'val_loss': 1.0666234493255615, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 100, 'train_loss': 0.006782190874218941, 'val_loss': 0.9762483239173889, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 150, 'train_loss': 0.007483185734599829, 'val_loss': 0.8631470203399658, 'test_acc': 0.8383838534355164}
{'fold': 3, 'epoch': 200, 'train_loss': 0.006420143414288759, 'val_loss': 0.8306926488876343, 'test_acc': 0.8383838534355164}
{'fold': 3, 'epoch': 250, 'train_loss': 0.009329196996986866, 'val_loss': 0.823492705821991, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 300, 'train_loss': 0.004166852682828903, 'val_loss': 0.8041412830352783, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 350, 'train_loss': 0.010385779663920403, 'val_loss': 0.7936842441558838, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 400, 'train_loss': 0.0069304113276302814, 'val_loss': 0.7903915047645569, 'test_acc': 0.8383838534355164}
{'fold': 3, 'epoch': 450, 'train_loss': 0.007258553523570299, 'val_loss': 0.7898696660995483, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 500, 'train_loss': 0.005004388280212879, 'val_loss': 0.789000391960144, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 550, 'train_loss': 0.0059383888728916645, 'val_loss': 0.7874017357826233, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 600, 'train_loss': 0.006532084196805954, 'val_loss': 0.7873835563659668, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 650, 'train_loss': 0.007682402618229389, 'val_loss': 0.787281334400177, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 700, 'train_loss': 0.0036695662420243025, 'val_loss': 0.7872234582901001, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 750, 'train_loss': 0.0030395325738936663, 'val_loss': 0.7871994376182556, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 800, 'train_loss': 0.006277290638536215, 'val_loss': 0.7871770858764648, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 850, 'train_loss': 0.008185582235455513, 'val_loss': 0.7871609926223755, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 900, 'train_loss': 0.004443379584699869, 'val_loss': 0.7871774435043335, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 950, 'train_loss': 0.008141419850289822, 'val_loss': 0.7871788144111633, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1000, 'train_loss': 0.0063234902918338776, 'val_loss': 0.7871778607368469, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1050, 'train_loss': 0.005495596211403608, 'val_loss': 0.787177562713623, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1100, 'train_loss': 0.003742774948477745, 'val_loss': 0.7871780395507812, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1150, 'train_loss': 0.005018224474042654, 'val_loss': 0.787178099155426, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1200, 'train_loss': 0.003987879958003759, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1250, 'train_loss': 0.007379913702607155, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1300, 'train_loss': 0.010270874947309494, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1350, 'train_loss': 0.007629869040101767, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1400, 'train_loss': 0.005456957966089249, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1450, 'train_loss': 0.004253526218235493, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 3, 'epoch': 1500, 'train_loss': 0.004562193527817726, 'val_loss': 0.7871782183647156, 'test_acc': 0.8282828330993652}
{'fold': 4, 'epoch': 50, 'train_loss': 0.012640029191970825, 'val_loss': 1.7017781734466553, 'test_acc': 0.8383838534355164}
{'fold': 4, 'epoch': 100, 'train_loss': 0.005090512800961733, 'val_loss': 1.2614666223526, 'test_acc': 0.8383838534355164}
{'fold': 4, 'epoch': 150, 'train_loss': 0.0058871060609817505, 'val_loss': 1.243948221206665, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 200, 'train_loss': 0.005012489855289459, 'val_loss': 1.198828101158142, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 250, 'train_loss': 0.008625519461929798, 'val_loss': 1.1579302549362183, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 300, 'train_loss': 0.008959063328802586, 'val_loss': 1.1812665462493896, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 350, 'train_loss': 0.005194404628127813, 'val_loss': 1.1607165336608887, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 400, 'train_loss': 0.007941589690744877, 'val_loss': 1.1628813743591309, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 450, 'train_loss': 0.008122114464640617, 'val_loss': 1.1593399047851562, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 500, 'train_loss': 0.005055558402091265, 'val_loss': 1.1621716022491455, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 550, 'train_loss': 0.005954132881015539, 'val_loss': 1.1631097793579102, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 600, 'train_loss': 0.0038386364467442036, 'val_loss': 1.1625605821609497, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 650, 'train_loss': 0.004800408612936735, 'val_loss': 1.1628144979476929, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 700, 'train_loss': 0.005930639337748289, 'val_loss': 1.1627075672149658, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 750, 'train_loss': 0.006078458856791258, 'val_loss': 1.162550449371338, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 800, 'train_loss': 0.004597910679876804, 'val_loss': 1.1625632047653198, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 850, 'train_loss': 0.008084108121693134, 'val_loss': 1.1625474691390991, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 900, 'train_loss': 0.009348716586828232, 'val_loss': 1.162536859512329, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 950, 'train_loss': 0.006541642360389233, 'val_loss': 1.162533164024353, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1000, 'train_loss': 0.009944039396941662, 'val_loss': 1.1625332832336426, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1050, 'train_loss': 0.0075325253419578075, 'val_loss': 1.1625325679779053, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1100, 'train_loss': 0.006250137463212013, 'val_loss': 1.1625328063964844, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1150, 'train_loss': 0.004628988914191723, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1200, 'train_loss': 0.005428037606179714, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1250, 'train_loss': 0.0041826642118394375, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1300, 'train_loss': 0.005017954856157303, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1350, 'train_loss': 0.0077305566519498825, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1400, 'train_loss': 0.004847611300647259, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1450, 'train_loss': 0.0045510572381317616, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
{'fold': 4, 'epoch': 1500, 'train_loss': 0.006911503616720438, 'val_loss': 1.1625330448150635, 'test_acc': 0.8181818127632141}
Val Loss: 0.7834, Test Accuracy: 0.748 +/- 0.047, Duration: 86.138
Model(0) results: loss=0.783, accuracy=0.748, std=0.047, cv_params={'epoch': 1500, 'hidden': 64, 'layer': 2, 'lr': 0.01, 'net': <class 'models.GCNConv'>}
Best Model(0) results: loss=0.783, accuracy=0.748, std=0.047, cv_params={'epoch': 1500, 'hidden': 64, 'layer': 2, 'lr': 0.01, 'net': <class 'models.GCNConv'>}

--
GCNConv(0): loss=0.783, accuracy=0.748, std=0.047, cv_params={'epoch': 1500, 'hidden': 64, 'layer': 2, 'lr': 0.01, 'net': <class 'models.GCNConv'>}
